"","Cliente_Id","Sexo","Estrato","Grupo_valor","Rango_ingresos_acum","Nivel_estudio","Estado_civil","Departamento","Edad","Hijos","Franquicia","canal","origen","Monto_transado","Reclamos","cnt_trx_201706","cnt_trx_201707","cnt_trx_201708","cnt_trx_201709","cnt_trx_201710","cnt_trx_201711","cnt_trx_201712","cnt_trx_201801","cnt_trx_201802","cnt_trx_201803","cnt_trx_201804","cnt_trx_201805","cnt_trx_201806","cnt_trx_201807","cnt_trx_201808","cnt_trx_201809","cnt_trx_201810","cnt_trx_201811","cnt_trx_201812","cnt_trx_201901","cnt_trx_201902","cnt_trx_201903","cnt_trx_201904","cnt_trx_201905","cnt_trx_201906","Total_trx","Grupo_cluster"
"840",38301049,"M",4,"Alto",27000000,"Maestria","SOLTERO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",5260874,2,2,9,4,2,4,4,0,7,1,0,1,2,0,1,1,0,2,2,3,1,2,1,4,2,6,61,1
"841",29189117,"M",6,"Alto",24000000,"Especializacion","SOLTERO","ANTIOQUIA",27,"0","MASTER","P","Nacional",19512181,3,4,3,1,3,4,5,28,23,26,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,108,1
"842",14591856,"M",4,"Alto",22500000,"Especializacion","CASADO","ANTIOQUIA",27,"0","VISA","P","Internacional",24110354,3,2,2,4,1,0,3,0,0,1,3,0,0,2,3,2,2,0,0,1,3,6,1,0,1,1,38,1
"843",14180918,"F",4,"Alto",16500000,"Pregrado","SOLTERO","BOGOTA D.C.",27,"0","VISA","I","Nacional",14441675,2,2,3,6,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2
"844",34524911,"M",6,"Alto",13500000,"Maestria","UNION LIBRE","BOGOTA D.C.",27,"0","AMEX","I","Nacional",1009404,2,1,2,3,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
"845",13341260,"M",6,"Alto",12000000,"Pregrado","CASADO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",349530,2,2,3,6,4,7,4,2,1,2,4,0,2,4,0,0,0,0,4,0,1,0,1,0,0,3,50,2
"846",14565632,"F",5,"Alto",10500000,"Pregrado","CASADO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",31667656,2,5,21,6,3,3,5,0,1,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,52,2
"847",15310815,"M",6,"Alto",7500000,"Especializacion","CASADO","VALLE DEL CAUCA",27,"0","AMEX","I","Nacional",16854413,3,2,1,3,1,0,6,4,0,0,1,1,1,0,1,5,3,2,0,4,0,2,0,4,1,1,43,2
"848",37845615,"M",4,"Alto",6000000,"Especializacion","SOLTERO","BOGOTA D.C.",27,"0","VISA","P","Nacional",5770504,2,1,6,4,2,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2
"849",13500684,"M",6,"Alto",6000000,"Especializacion","CASADO","ANTIOQUIA",27,"0","MASTER","P","Nacional",270734,3,4,3,3,2,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
"850",7164645,"F",4,"Alto",5850000,"Pregrado","SOLTERO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",4857381,2,16,19,35,31,52,44,27,57,21,16,27,54,55,53,40,68,66,62,52,44,43,44,36,13,9,984,2
"851",11915435,"F",4,"Alto",5400000,"Especializacion","SOLTERO","BOGOTA D.C.",27,"0","VISA","P","Nacional",3384133,2,1,2,7,0,2,0,0,9,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,25,2
"852",9115419,"M",4,"Alto",4500000,"Especializacion","SOLTERO","CUNDINAMARCA",27,"0","VISA","P","Internacional",64346,3,6,12,4,2,2,2,3,3,6,12,2,8,3,4,5,10,5,8,0,0,0,0,0,0,0,97,2
"853",8423908,"F",5,"Alto",4500000,"Especializacion","SOLTERO","ANTIOQUIA",27,"0","MASTER","P","Nacional",3999051,3,11,11,11,19,2,16,5,5,12,13,22,22,22,47,38,36,54,32,38,24,14,32,26,33,27,572,2
"854",2902098,"F",6,"Alto",3600000,"Maestria","SOLTERO","BOGOTA D.C.",27,"0","VISA","P","Nacional",2379965,2,1,1,1,0,1,1,3,3,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,20,2
"855",7785579,"M",4,"Alto",39000000,"Especializacion","SOLTERO","BOGOTA D.C.",26,"0","VISA","P","Nacional",10943453,2,1,16,12,11,6,9,4,2,1,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,70,1
"856",13916312,"M",5,"Alto",31500000,"Pregrado","SOLTERO","BOGOTA D.C.",26,"0","VISA","I","Nacional",6856602,2,25,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1
"857",10853036,"F",4,"Alto",19500000,"Especializacion","SOLTERO","ANTIOQUIA",26,"0","VISA","P","Internacional",8777678,3,2,3,3,2,3,0,2,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2
"858",15656295,"F",5,"Alto",18000000,"Especializacion","CASADO","ANTIOQUIA",26,"0","VISA","P","Nacional",17931387,3,7,17,11,19,26,20,32,14,25,34,52,28,14,26,33,55,40,61,6,0,0,0,0,0,0,520,1
"859",14798182,"M",5,"Alto",13500000,"Especializacion","SOLTERO","BOGOTA D.C.",26,"0","AMEX","P","Internacional",13555280,3,1,19,27,36,37,41,24,20,26,33,17,12,9,8,0,1,0,0,0,0,0,0,0,0,0,311,2
"860",11891964,"F",6,"Alto",9000000,"Especializacion","CASADO","BOGOTA D.C.",26,"0","VISA","P","Nacional",24315785,2,7,2,1,5,2,19,38,49,43,16,28,19,22,18,10,18,9,6,17,9,17,12,53,55,6,481,2
"861",6876690,"M",6,"Alto",7500000,"Maestria","CASADO","BOGOTA D.C.",26,"0","AMEX","I","Nacional",26890435,2,4,41,39,33,38,24,19,33,37,33,26,34,25,44,42,40,38,33,35,32,44,32,16,19,32,793,2
"862",16417811,"M",5,"Alto",5550000,"Pregrado","SOLTERO","BOGOTA D.C.",26,"0","VISA","P","Nacional",36880460,2,6,6,1,5,1,1,3,1,1,3,3,3,1,5,3,4,5,3,4,0,2,3,4,4,2,74,2
"863",14072066,"M",6,"Alto",5100000,"Especializacion","CASADO","ANTIOQUIA",26,"0","VISA","P","Nacional",59362989,3,1,4,3,12,16,10,20,5,14,14,11,46,19,37,24,19,24,27,28,30,55,41,51,36,36,583,3
"864",26576665,"M",4,"Alto",4500000,"Especializacion","SOLTERO","ANTIOQUIA",26,"0","VISA","P","Internacional",3164508,3,1,3,12,1,1,1,2,6,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,2
"865",2530272,"M",5,"Alto",4500000,"Pregrado","SOLTERO","BOGOTA D.C.",26,"0","AMEX","I","Nacional",2353290,2,8,5,8,3,6,7,12,5,2,36,4,11,13,1,0,0,0,0,0,0,0,0,0,0,0,121,2
"866",28535555,"F",5,"Alto",3600000,"Especializacion","CASADO","ANTIOQUIA",26,"2","VISA","P","Internacional",3591802,3,15,5,3,0,5,1,0,0,1,0,0,1,7,8,0,3,7,11,16,0,2,1,0,4,6,96,2
"867",43780035,"M",5,"Alto",3600000,"Pregrado","SOLTERO","BOGOTA D.C.",26,"0","AMEX","I","Nacional",9977653,2,2,6,1,0,1,3,1,2,0,2,0,1,3,3,1,0,2,3,7,2,1,9,1,0,0,51,2
"868",39833829,"M",4,"Alto",20100000,"Especializacion","SOLTERO","ANTIOQUIA",25,"0","VISA","P","Internacional",63128201,3,30,3,4,6,4,4,7,16,7,3,4,5,5,11,4,8,4,4,7,6,6,4,7,4,10,173,3
"869",43799693,"F",6,"Alto",4500000,"Maestria","SOLTERO","BOGOTA D.C.",25,"0","AMEX","I","Nacional",4314440,2,2,1,1,5,1,1,2,2,5,30,0,1,1,10,3,0,0,0,0,0,0,0,0,0,0,65,2
