Cliente_Id;Sexo;Estrato;Segmento;Rango de ingresos;Nivel de estudio;Estado civil;Departamento;Edad;Hijos  ;Franquicia;Canal: Presente/No presente;Origen: Nacional /Internacional;Monto transado;Reclamos realizados;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906
11968556;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;5,524,323; 2 ;2;4;2;1;1;;;;;;;;;;;2;;;;;;;;;
39514287;M;-1;-1; 19,500,000 ;-1;-1;-1; 11 ;?;1;P;Nacional;1,206,812; 2 ;2;4;1;;;;;;;;;;;;;;;;;;;;;;
1283998;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;6,876,917; 2 ;7;13;3;7;3;5;2;;;;;;;;;;;;;;;;;;
28829729;F;-1;-1; 21,000,000 ;-1;-1;-1; 34 ;?;1;P;Nacional;19,698,456; 2 ;3;3;2;2;1;5;3;1;1;3;5;;;;;;;;;;;;;;
18145171;F;-1;-1; 9,000,000 ;-1;S;-1; 38 ;?;1;P;Nacional;9,324,189; 2 ;1;4;6;8;4;;2;;;;;;;;;;;;;;;;;;
7460613;M;-1;-1; 51,000,000 ;-1;-1;-1; 91 ;0;1;P;Nacional;18,887,569; 2 ;1;3;2;;;;;;;;;;;;;;;;;;;;;;
35006344;M;-1;-1; 27,000,000 ;-1;-1;-1; 23 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40408759;M;-1;-1; 25,500,000 ;-1;-1;-1; 11 ;?;1;P;Nacional;35,649,778; 2 ;3;5;2;1;13;4;;;;;;;;;;;2;;;;;;;2;
2178470;F;-1;-1; 9,600,000 ;-1;C;13863; 64 ;0;1;P;Nacional;10,654,269; 2 ;13;9;10;13;35;21;25;16;23;12;27;52;30;40;31;50;36;12;5;21;10;8;34;51;31
29724201;M;-1;-1; 57,000,000 ;-1;S;-1;-1 ;?;1;P;Nacional;30,666,143; 2 ;25;14;15;18;18;20;44;23;14;16;18;10;7;4;4;1;7;7;4;2;4;;;2;1
19039643;F;-1;-1; 8,400,000 ;-1;-1;-1; 53 ;?;1;P;Nacional;11,628,716; 2 ;11;6;7;;;;;;;;;;;;;;;;;;;;;;
46585374;F;-1;-1; 3,600,000 ;-1;-1;-1; 26 ;?;1;P;Nacional;3,858,539; 2 ;4;3;2;2;;2;1;19;15;7;20;25;6;4;23;19;15;1;9;8;18;19;20;6;9
8355085;F;-1;-1; 15,000,000 ;-1;-1;-1; 44 ;0;1;P;Nacional;1,004,355; 2 ;3;1;25;3;4;1;2;2;6;2;1;;;;4;;;;;3;;1;1;3;2
35900816;F;-1;-1; 51,000,000 ;-1;-1;-1; 35 ;?;1;P;Nacional;26,060,594; 2 ;4;3;5;1;;2;2;3;2;3;;1;;4;5;4;6;6;1;3;;;;;
25216258;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14531700;M;3;1; 15,000,000 ;-1;C;15801; 55 ;2;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42077431;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;19,060,320; 2 ;5;2;4;7;3;1;7;4;6;7;8;4;;4;1;3;;;;;;;;;
3847142;F;2;-1; 9,000,000 ;-1;-1;-1; 45 ;0;1;P;Nacional;3,197,629; 2 ;2;2;2;;1;5;3;1;;;;;1;3;;;;;;;;;;;
31392873;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;10,664,659; 2 ;3;11;6;7;5;;;;1;3;5;1;;1;2;1;6;1;;;;;;;
20708315;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;5,541,165; 2 ;9;6;2;10;4;6;11;1;2;2;16;8;1;21;6;3;24;20;20;;;;;;
48254046;-1;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;10,207,836; 2 ;1;2;1;2;;1;;1;;;2;2;;1;;1;;2;;2;2;1;2;1;1
10023757;F;-1;-1; 51,000,000 ;-1;-1;-1; 40 ;?;1;P;Nacional;10,153,120; 2 ;1;11;4;;1;5;1;5;;;3;3;;5;;4;4;4;1;9;10;11;3;7;8
37569488;M;-1;-1; 3,600,000 ;-1;-1;-1; 49 ;?;1;P;Nacional;9,723,580; 2 ;2;1;1;3;1;5;4;5;3;3;7;4;1;4;3;2;7;5;4;3;4;3;1;2;1
26884930;F;-1;-1; 54,000,000 ;-1;-1;-1; 47 ;?;1;P;Nacional;23,018,576; 2 ;2;19;23;27;17;16;27;12;19;12;10;17;15;17;17;14;24;19;12;16;15;21;8;15;14
16200372;F;3;1; 7,500,000 ;3;C;-1; 42 ;0;1;P;Nacional;10,612,925; 2 ;2;2;2;2;;1;3;2;1;1;;1;;;;1;1;;1;;;;;3;2
43746103;-1;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;4,922,004; 2 ;1;3;1;;2;7;20;18;4;12;10;;;;;;;;;;;;;;
5515814;M;1;1; 22,500,000 ;2;U;-1; 43 ;0;1;P;Nacional;15,668,069; 2 ;1;2;2;;;1;2;;;;;;1;2;;;2;1;;;2;;;;
33061545;F;-1;-1; 21,000,000 ;-1;-1;-1; 65 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22376987;-1;-1;-1; 64,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;32,196,214; 2 ;1;1;1;2;2;1;;1;2;2;3;1;1;;1;2;2;1;1;3;4;;3;3;3
11692429;F;6;3; 19,500,000 ;5;C;15649; 42 ;0;1;P;Nacional;4,416,413; 2 ;18;44;24;20;8;19;15;10;15;16;18;11;16;19;18;16;22;16;17;31;22;21;11;12;7
39238160;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;6,988,541; 2 ;1;9;6;10;5;11;12;19;8;4;23;11;12;6;9;12;17;20;9;17;12;2;;;2
1007871;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;7,466,910; 2 ;6;14;26;27;19;23;3;29;47;30;62;38;18;8;56;51;71;53;16;37;44;52;67;73;12
28553602;M;-1;-1; 27,000,000 ;-1;-1;-1; 45 ;?;1;P;Nacional;12,356,301; 2 ;23;15;16;17;10;8;3;;;;;;;;;;;;;;;;;;
1860417;M;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;19,551,990; 2 ;1;4;2;;1;5;6;6;1;;;1;;;;;;;;;;;;;
29406148;-1;-1;-1; 40,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;18,552,354; 2 ;9;11;22;17;17;6;11;10;7;7;10;15;11;12;12;7;5;2;24;11;8;11;17;7;5
18721590;M;-1;-1; 21,000,000 ;-1;-1;-1; 26 ;?;1;P;Nacional;3,685,611; 2 ;9;4;6;9;8;7;6;6;6;7;6;6;6;7;5;8;6;4;4;5;4;3;7;7;7
46267321;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;2,254,260; 2 ;2;10;13;9;11;16;14;6;;;;;;;;;;;;;;;;;
8037032;F;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;8,358,400; 2 ;4;8;1;2;1;4;13;19;7;6;15;2;;1;;;5;7;1;14;7;17;3;20;18
35582763;-1;-1;-1; 60,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;11,717,308; 2 ;2;2;1;1;;;6;;;;;;;;;1;1;;;;;;;;
24898205;M;-1;-1; 12,000,000 ;-1;-1;-1; 53 ;?;1;P;Nacional;25,737,228; 2 ;13;6;5;6;3;3;3;1;;;3;;;;6;;;;;;;;;;
14213647;F;-1;-1; 60,000,000 ;-1;-1;13863; 42 ;0;1;P;Nacional;31,042,756; 2 ;3;7;3;3;8;;;;;;;;1;;2;;;;;;;;;;
41759378;F;-1;-1; 23,700,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3529089;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;3,634,745; 2 ;6;27;9;18;14;9;1;;;1;;7;;;2;;;6;1;1;1;3;7;3;
31074820;-1;-1;-1; 33,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;1,437,339; 2 ;1;2;15;27;4;1;2;1;6;;13;2;;4;;;;;;;;;;;
20390262;F;-1;-1; 3,600,000 ;-1;-1;-1; 39 ;?;1;P;Nacional;4,394,071; 2 ;2;6;6;1;4;3;1;3;1;;;;1;;;;1;1;;5;;7;1;2;
47935993;F;-1;-1; 9,000,000 ;-1;-1;-1; 27 ;?;1;P;Nacional;7,788,280; 2 ;1;8;5;5;4;5;8;6;4;9;11;11;5;1;1;1;4;1;6;3;2;6;5;1;2
9705704;M;-1;-1; 25,500,000 ;-1;-1;-1; 101 ;?;1;P;Nacional;10,091,850; 2 ;3;1;4;3;8;14;4;5;4;;11;2;3;3;1;2;9;3;;1;;2;1;3;1
37251435;M;-1;-1; 3,600,000 ;-1;-1;-1; 40 ;?;1;P;Nacional;11,108,864; 2 ;1;1;1;;;;1;2;;;;;;;;;1;;;;;;;;
26566877;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;4,227,118; 2 ;5;3;6;12;9;3;;;;;;;;;;;;;;;;;;;
15882319;F;3;1; 3,000,000 ;-1;-1;-1; 22 ;?;1;P;Nacional;3,671,093; 2 ;5;7;7;3;2;18;10;13;10;10;3;12;16;12;11;11;8;9;14;2;20;18;25;7;30
43428050;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;13,463,656; 2 ;2;1;1;2;1;2;6;8;1;1;1;8;2;4;6;22;48;13;;;;;;;
5197761;M;-1;-1; 24,000,000 ;-1;-1;-1; 17 ;?;1;P;Nacional;29,160,716; 2 ;25;18;28;24;11;9;8;5;19;24;14;34;36;25;27;33;48;46;26;18;35;19;64;54;43
32743492;M;-1;-1; 45,000,000 ;-1;-1;-1; 42 ;?;1;P;Nacional;47,566,544; 2 ;1;3;1;;3;3;;;;;;;;;1;;;7;;;;;;;2
22058934;M;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;12,027,118; 2 ;7;3;9;1;2;;;;;1;;;;;;;;;2;;;;;;
11374376;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;17,950,122; 2 ;3;3;4;2;;;1;;;;1;1;2;;;;4;1;;8;2;1;2;10;4
38920107;M;-1;-1; 12,000,000 ;-1;-1;-1; 34 ;?;1;P;Nacional;36,212,665; 2 ;2;2;2;1;2;;1;2;;;1;3;;;;;;;;;;;;;
689818;M;-1;-1; 31,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;10,693,496; 2 ;3;2;6;;4;5;2;;;4;;5;;5;;;;;;;;;;;
28235549;M;-1;-1; 37,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;2,919,488; 2 ;3;1;4;2;3;3;5;7;7;4;1;2;3;9;3;5;4;2;;1;3;;;4;
17550991;F;2;-1; 9,000,000 ;-1;-1;-1; 47 ;?;1;P;Nacional;14,237,886; 2 ;11;11;1;7;5;2;4;15;7;9;7;8;10;12;17;4;13;7;5;13;9;6;9;30;18
5715349;M;-1;-1; 42,000,000 ;-1;-1;-1; 35 ;?;1;P;Nacional;46,395,137; 2 ;20;39;21;21;23;31;18;34;23;16;12;3;;;;;;;;;;;;;
33261080;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;4,705,660; 2 ;4;4;1;5;6;9;3;2;2;3;2;3;3;8;5;2;6;11;6;19;30;37;14;5;17
22576522;F;-1;-1; 6,900,000 ;-1;-1;-1; 49 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11891964;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;24,315,785; 2 ;7;2;1;5;2;19;38;49;43;16;28;19;22;18;10;18;9;6;17;9;17;12;53;55;6
39437695;M;-1;-1; 60,000,000 ;-1;-1;-1; 60 ;?;1;P;Nacional;28,142,312; 2 ;2;1;1;4;2;1;1;2;5;24;8;6;8;1;1;1;6;5;5;5;2;2;17;19;1
1207406;F;-1;-1; 15,900,000 ;-1;C;-1; 70 ;?;1;P;Nacional;8,313,753; 2 ;5;3;3;2;2;2;2;5;2;5;5;;;;3;;;;;;;;;;
28753137;M;-1;-1; 7,500,000 ;-1;-1;-1; 38 ;?;1;P;Nacional;16,861,963; 2 ;3;3;19;22;23;7;23;26;17;9;9;1;6;1;2;6;2;2;4;;;;;;
18068579;M;-1;-1; 15,000,000 ;-1;-1;-1; 42 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45614310;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;17,301,832; 2 ;4;2;3;6;6;4;4;4;2;3;3;1;1;1;2;;;;;;;;;;
7384021;F;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;0;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34929752;M;2;-1; 30,000,000 ;-1;-1;-1; 75 ;?;1;P;Nacional;4,415,881; 2 ;4;5;9;13;8;23;23;11;3;7;7;9;17;14;14;15;16;25;4;2;3;1;1;;
24245194;F;3;1; 3,600,000 ;-1;-1;-1; 58 ;?;1;P;Nacional;26,127,605; 2 ;4;5;2;13;9;5;2;2;3;4;8;27;1;2;;;;;;;;;;;
13560636;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;11,860,628; 2 ;2;2;3;2;;;;;;;;;;;;;;;;;;;;;
41106367;F;-1;-1; 2,700,000 ;-1;-1;-1; 58 ;?;1;P;Nacional;5,797,493; 2 ;4;10;7;5;1;1;4;12;1;1;1;1;;;;;;;;;;;;;
2876078;M;-1;-1; 7,200,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30421809;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;2,775,224; 2 ;1;11;22;9;10;11;10;1;1;1;7;8;;;;;;;;;;;;;
19737251;M;-1;-1; 18,450,000 ;-1;-1;-1; 35 ;?;1;P;Nacional;2,543,930; 2 ;15;35;51;50;48;49;20;5;31;37;7;7;17;18;18;;;4;6;;;;;;1
47282982;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9052693;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;16,478,808; 2 ;2;8;3;7;2;2;2;3;1;6;4;11;12;9;;4;;1;1;2;;14;9;5;3
36598424;M;-1;-1; 49,500,000 ;-1;-1;-1; 34 ;?;1;P;Nacional;13,822,691; 2 ;9;4;3;2;;;;;;;;;;;;;;;;;;;;;
25913866;M;-1;-1; 12,000,000 ;-1;-1;-1; 25 ;?;1;P;Nacional;11,108,709; 2 ;7;14;12;;;1;;;;;;;;;2;;;;;;;;;;1
15229308;M;-1;-1; 34,500,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;14,125,973; 2 ;3;2;2;3;1;2;1;1;;;;;;;;;;;;;;;;;
42775039;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;24,229,116; 2 ;11;5;4;2;5;5;4;9;14;11;9;12;6;11;;;;;;;;;;;
4544750;F;-1;-1; 45,000,000 ;5;-1;13003; 66 ;2;1;P;Nacional;1,043,559; 2 ;3;3;2;2;3;2;5;2;1;5;1;1;4;2;1;3;2;3;1;1;1;;;;
32090481;F;2;-1; 24,000,000 ;-1;-1;-1; 30 ;?;1;P;Nacional;5,417,225; 2 ;9;3;2;7;;;;;3;5;;;4;;;;4;;1;1;;2;;9;20
21405923;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;29,765,799; 2 ;5;4;7;4;4;3;5;3;1;1;2;2;1;4;2;1;7;1;3;5;;4;4;4;2
14303657;F;3;1; 69,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;12,120,542; 2 ;3;2;2;4;2;6;4;;2;5;4;6;6;4;2;1;3;2;1;2;5;;;;
41849388;M;-1;-1; 6,000,000 ;-1;-1;-1; 48 ;?;1;P;Nacional;12,498,351; 2 ;1;2;3;2;1;6;16;;;;;;;;;;;;;;;;;;
3619099;M;-1;-1; 12,000,000 ;-1;-1;-1; 56 ;?;1;P;Nacional;3,767,585; 2 ;3;6;2;11;5;10;14;9;6;7;5;13;8;2;2;4;3;4;11;5;14;6;7;6;5
31164830;-1;-1;-1; 42,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;47,209,004; 2 ;40;57;30;39;36;32;33;30;45;34;39;29;23;156;18;43;29;34;20;17;23;17;4;16;20
20480272;M;4;2; 22,500,000 ;-1;-1;-1; 56 ;?;1;P;Nacional;94,237,155; 2 ;9;21;12;15;9;13;5;11;6;7;6;3;5;13;5;10;5;8;5;1;1;1;3;4;1
48026003;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;1,301,072; 2 ;2;20;5;13;35;54;51;42;45;25;34;42;7;39;22;8;33;38;5;1;4;15;2;3;10
9795714;F;-1;-1; 5,400,000 ;-1;-1;-1; 37 ;?;1;P;Nacional;25,913,910; 2 ;7;36;62;19;14;14;51;10;43;1;2;7;5;2;1;;;;;;;;;;
37341445;-1;-1;-1; 31,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;19,415,412; 2 ;16;53;15;5;5;2;32;16;3;5;1;1;3;7;1;1;1;1;3;1;2;1;1;1;1
26656887;-1;-1;-1; 34,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;16,585,635; 2 ;1;5;8;12;9;2;10;6;7;3;4;11;8;9;6;5;8;13;5;13;7;2;20;;
15972329;F;2;-1; 15,000,000 ;-1;-1;-1; 17 ;?;1;P;Nacional;1,260,164; 2 ;11;20;23;17;14;13;9;5;4;1;5;7;4;1;2;1;5;8;5;2;3;2;;3;4
43518060;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;19,196,305; 2 ;1;5;5;7;7;5;5;15;7;7;3;4;8;4;3;9;5;10;2;10;7;3;8;8;4
5287771;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;10,349,324; 2 ;1;2;1;3;2;1;3;2;2;1;3;10;1;1;1;1;1;3;1;1;1;2;1;1;2
32833502;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;4,543,635; 2 ;23;2;69;;;;;;2;;;;;;;;;;;;;;;;
22148944;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;9,476,961; 2 ;6;3;1;2;5;11;7;9;13;9;8;8;35;22;17;11;18;17;9;5;7;15;15;13;12
11464386;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;5,489,673; 2 ;4;19;15;24;23;20;18;7;24;20;18;17;15;21;22;23;29;26;28;24;11;11;11;16;19
39010117;M;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
779828;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;5,428,369; 2 ;1;2;1;1;4;4;1;2;2;2;1;3;3;2;2;3;3;2;2;4;3;26;4;23;13
28325559;-1;-1;-1; 34,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;1,347,108; 2 ;5;10;21;26;53;34;44;44;47;;;;;;;;;;;;;;;;
17641001;F;-1;-1; 6,000,000 ;-1;S;-1; 13 ;?;1;P;Nacional;27,950,596; 2 ;4;3;1;1;;;;2;;;2;;;;;;;;;;;2;4;;
45186732;-1;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;57,636,669; 2 ;12;4;9;1;;1;2;;;;1;1;1;;;;8;;;;;;;;
6956443;M;3;1; 30,000,000 ;-1;-1;-1; 41 ;0;1;P;Nacional;11,994,418; 2 ;1;1;1;2;;;;2;;2;2;;;;;;;;;1;;;1;;
34502174;F;-1;-1; 21,000,000 ;-1;-1;-1; 25 ;?;1;P;Nacional;9,712,341; 2 ;16;4;4;7;5;7;8;;1;5;10;4;;1;4;2;;1;;3;14;11;10;12;9
23817616;M;-1;-1; 8,100,000 ;-1;-1;-1; 40 ;?;1;P;Nacional;691,634; 2 ;6;20;18;20;22;19;30;24;19;21;17;31;27;29;33;22;34;27;32;32;26;28;27;42;36
40678789;M;-1;-1; 43,500,000 ;-1;-1;-1; 28 ;?;1;P;Nacional;15,080,165; 2 ;4;1;2;5;6;4;4;16;2;;;;;;;;;;;;;;;;
2448500;M;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;11,036,727; 2 ;1;2;2;1;6;1;;;;;;;;;;;;;;;;;;;
29994231;F;-1;-1; 12,000,000 ;-1;-1;-1; 28 ;?;1;P;Nacional;1,257,692; 2 ;1;1;1;2;2;;;;;;;2;;;1;;;;1;;;;;2;
33782155;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;23,845,420; 2 ;5;6;3;3;;8;3;3;;1;10;3;5;8;1;4;2;;6;8;;1;6;7;3
23097597;F;-1;-1; 25,500,000 ;-1;-1;-1; 29 ;?;1;P;Nacional;21,879,307; 2 ;5;12;8;;1;;;;1;4;3;;1;6;;;1;;;;;;3;;
12413039;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;10,685,813; 2 ;5;6;7;11;11;2;12;7;1;19;15;38;22;28;43;55;61;15;2;6;5;2;5;3;5
39958770;M;-1;-1; 58,500,000 ;-1;-1;-1; 28 ;?;1;P;Nacional;96,956,509; 2 ;5;1;2;2;;1;1;;;3;3;3;2;;;;3;7;8;3;5;2;8;;
1728481;M;-1;-1; 4,200,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;5,053,173; 2 ;5;2;1;2;2;1;4;1;1;1;;;;;2;7;3;5;3;1;2;4;2;;
29274212;-1;-1;-1; 8,700,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;29,289,099; 2 ;2;5;6;6;23;18;22;2;;;;;;;;;;;;;;;;;
18589654;-1;-1;-1; 17,100,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;12,154,543; 2 ;61;85;11;5;15;6;;52;4;;;;;;;;;;;;;;;;
46135385;M;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;54,275; 2 ;8;19;20;28;34;38;25;41;33;33;44;37;42;41;28;44;43;46;23;1;2;;;;
7905096;F;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;18,399,289; 2 ;2;1;1;2;1;;;;;;1;;;1;;;;;;;1;;;;
35450827;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24766269;F;-1;-1; 36,000,000 ;-1;-1;-1; 25 ;?;1;P;Nacional;19,759,742; 2 ;6;3;5;11;8;4;6;5;7;61;92;96;50;35;65;8;36;75;19;12;3;10;16;7;9
14081711;-1;-1;-1; 31,500,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;25,154,357; 2 ;7;4;10;11;10;4;;3;25;7;8;10;35;3;3;;;;;;;;;;
41627442;F;-1;-1; 16,500,000 ;-1;-1;-1; 35 ;?;1;P;Nacional;4,095,948; 2 ;1;4;4;5;7;3;13;5;6;9;7;14;6;3;13;1;;2;7;1;7;3;2;2;3
3397153;M;-1;-1; 5,850,000 ;-1;-1;-1;-1 ;0;1;P;Nacional;5,869,740; 2 ;4;14;6;3;4;5;11;19;6;9;21;4;21;7;9;;;3;4;2;8;1;1;1;
30942884;F;-1;-1; 21,600,000 ;-1;-1;-1; 48 ;?;1;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20258326;F;-1;-1; 12,000,000 ;-1;-1;-1; 53 ;?;1;P;Nacional;37,737,275; 2 ;3;3;4;12;15;12;11;21;18;17;32;14;23;5;10;6;4;11;6;10;14;14;17;18;14
47804057;F;-1;-1; 24,000,000 ;-1;-1;-1; 31 ;?;1;P;Nacional;58,256,021; 2 ;9;1;3;4;8;26;;;;;1;2;;8;;;;;;;;;;;
9573768;F;-1;-1; 16,500,000 ;-1;-1;-1; 35 ;0;1;P;Nacional;4,260,926; 2 ;32;19;19;8;40;30;26;20;4;24;1;5;11;4;9;5;1;11;2;;;;;;
37119499;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;35,744,806; 2 ;8;13;8;2;3;4;13;14;8;15;14;8;12;11;7;7;25;7;5;7;17;3;7;8;8
26434941;F;-1;-1; 9,000,000 ;-1;-1;-1; 35 ;?;1;P;Nacional;130,613; 2 ;4;11;7;6;13;15;1;;;;;;;;;;;;;;;;;;
15750383;M;3;1; 36,000,000 ;3;C;-1; 34 ;0;1;P;Nacional;10,558,354; 2 ;6;4;9;2;10;1;8;10;14;4;2;;;;;;;1;;;;2;;;
32611556;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;758,963; 2 ;6;26;24;25;32;25;31;10;30;34;5;19;32;37;41;28;9;25;24;26;37;34;12;8;4
21926998;-1;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;?;1;P;Nacional;10,993,892; 2 ;1;3;8;5;2;6;5;3;3;2;3;2;7;1;15;14;16;20;13;1;6;;4;8;2
11242440;M;-1;-1; 37,500,000 ;-1;-1;-1; 53 ;0;1;P;Nacional;26,578,566; 2 ;10;17;13;17;9;18;7;5;7;7;4;7;3;5;2;7;1;1;5;4;4;1;4;2;3
38788171;M;-1;-1; 12,000,000 ;-1;-1;-1; 33 ;?;1;P;Nacional;30,336,655; 2 ;6;18;32;2;10;6;9;23;3;4;18;20;20;12;8;1;;;;;;;;;
41222397;M;3;1; 3,000,000 ;-1;-1;-1; 3 ;?;1;P;Nacional;18,516,024; 2 ;1;2;2;4;2;1;2;;2;1;;;;;;;;;;;;;;;
