Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx;Recency;Outliers;Mahal Distance
48287978;F;6;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;4417826;2;7;1;3;3;3;1;4;5;3;4;6;3;4;2;3;8;1;3;1;1;1;5;0;0;0;72;3;0;1.286.626.742.269.060
33890824;M;5;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Internacional;2537757;3;6;7;15;13;24;6;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;18;0;12.895.328.116.117.800
47903264;M;4;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;31;VISA;I;Nacional;10940038;2;4;3;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;6;0;12.797.458.866.363.300
48852121;M;5;Alto;22500000;Especializacion;SOLTERO;BOGOTA D.C.;31;VISA;P;Nacional;10887553;2;2;6;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;13;0;1.280.274.880.634.490
48938053;M;6;Alto;22500000;Pregrado;CASADO;BOGOTA D.C.;31;AMEX;I;Nacional;33279551;2;3;3;2;2;4;5;3;0;1;0;1;2;1;1;1;1;5;3;2;4;6;1;2;1;6;60;0;0;15.622.845.658.898.900
26361102;M;6;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;30;AMEX;I;Nacional;6520022;2;3;8;14;0;11;4;17;0;7;4;7;9;6;4;6;3;14;9;1;4;6;2;1;12;14;166;0;0;12.331.563.889.062.500
39010117;M;4;Alto;22500000;Especializacion;CASADO;BOGOTA D.C.;30;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;15.951.282.845.569.600
29947676;F;5;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;30;VISA;P;Internacional;13064920;3;3;14;17;13;5;11;1;3;7;11;4;13;6;4;11;1;0;7;4;0;0;2;0;0;0;137;3;0;11.419.720.440.030.100
22752178;F;4;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;30;VISA;P;Nacional;6220667;8;2;3;3;0;0;0;5;0;0;1;0;0;0;3;2;0;4;0;0;0;0;0;0;0;1;24;0;0;13.859.736.117.781.600
43370443;M;4;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;30;VISA;P;Nacional;11645575;3;16;4;2;2;3;3;2;2;2;7;12;2;2;2;3;1;5;1;2;3;3;1;5;2;2;89;0;0;11.949.795.941.404.800
10047024;F;5;Alto;22500000;Especializacion;SOLTERO;BOGOTA D.C.;30;VISA;I;Nacional;32291897;2;2;3;3;7;3;1;5;3;2;2;2;4;4;2;2;3;4;2;2;2;2;1;4;3;3;71;0;0;15.609.644.464.472.300
23948063;F;6;Alto;22500000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;7210810;2;1;8;10;11;7;7;2;9;3;16;12;13;13;12;15;9;20;10;12;10;5;13;7;8;16;249;0;0;1.343.867.336.236.080
36826263;M;4;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;880900;2;3;2;3;8;6;13;3;3;2;3;3;8;2;0;0;0;0;1;1;0;0;0;0;0;0;61;6;0;15.205.643.508.232.900
42111302;M;6;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;8754238;2;1;5;11;10;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;19;0;13.704.739.207.847.700
36398094;M;5;Alto;22500000;Maestria;SOLTERO;VALLE DEL CAUCA;29;AMEX;I;Nacional;10339938;2;7;1;53;47;8;6;4;2;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;134;12;0;12.403.244.279.573.000
29758133;F;5;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;4613453;2;1;6;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;4;0;15.052.200.176.073.200
30206389;F;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;26401036;3;3;12;19;10;11;21;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;17;0;1.404.659.878.293.540
43341792;F;4;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;26334336;3;2;4;1;0;13;10;1;4;1;10;1;2;3;3;4;1;0;0;16;9;2;9;19;24;16;155;0;0;1.362.509.927.575.040
3554253;F;6;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;26586293;2;6;5;1;1;6;1;4;4;0;2;2;2;3;3;1;2;1;12;11;6;6;0;0;0;0;79;4;0;14.261.080.076.970.800
45833177;F;4;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;28532764;2;2;10;2;2;0;5;1;0;0;0;0;5;4;0;2;1;0;7;2;3;0;1;0;1;0;48;1;0;15.254.173.599.349.300
26739046;M;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;28;VISA;P;Internacional;761890;3;2;4;3;2;2;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;0;16.434.750.936.987.900
34584333;M;6;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;28;VISA;P;Internacional;107034;3;9;13;17;2;9;3;10;6;1;4;3;1;5;3;1;0;0;0;0;0;0;0;0;0;0;87;10;0;15.736.421.114.450.200
33095416;F;5;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;28;VISA;I;Nacional;8048154;2;14;27;26;28;18;54;14;23;2;8;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;238;13;0;13.814.657.204.741.500
31460207;M;5;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;28;AMEX;I;Nacional;11847236;2;7;9;10;12;15;3;3;3;1;4;5;2;4;2;2;2;9;5;10;3;3;0;0;0;9;123;0;0;13.017.909.959.778.700
21075941;M;4;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;28;MASTER;P;Nacional;14846796;3;1;1;3;0;0;6;1;1;1;3;0;4;4;4;5;4;0;3;2;2;4;1;4;3;5;62;0;0;13.556.253.964.568.900
23504131;F;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;28;VISA;P;Internacional;20692634;3;4;6;8;9;4;0;7;1;3;7;13;2;8;0;2;1;11;2;2;0;0;2;2;6;3;103;0;0;13.439.371.351.978.300
31461696;F;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;27;MASTER;P;Nacional;17863853;3;23;3;1;0;0;5;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;15;0;14.671.636.212.077.700
49103921;F;6;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;27;AMEX;I;Nacional;18646656;2;9;13;17;13;9;10;8;8;15;19;12;10;15;28;13;32;36;18;19;13;23;31;10;18;16;415;0;0;17.640.871.637.757.300
26066133;M;5;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;27;AMEX;I;Nacional;25198589;2;13;7;3;10;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;17;0;15.718.376.736.215.400
14591856;M;4;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;27;VISA;P;Internacional;24110354;3;2;2;4;1;0;3;0;0;1;3;0;0;2;3;2;2;0;0;1;3;6;1;0;1;1;38;0;0;1.554.573.064.516.850
35178717;F;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;26;VISA;P;Internacional;13070991;3;2;1;4;6;6;1;1;3;7;10;6;6;3;2;4;2;7;7;8;6;1;4;1;3;2;103;0;0;1.451.591.999.543.990
31100453;F;4;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;26;VISA;P;Nacional;14836541;3;12;62;17;7;15;16;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;139;12;0;14.252.642.225.171.900
17324967;F;4;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;26;VISA;P;Nacional;17956347;3;2;37;48;49;40;30;72;32;11;26;2;35;10;30;52;17;16;26;7;21;1;0;0;0;0;564;4;0;22.925.383.867.904.000
23353292;F;6;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;26;AMEX;I;Nacional;13264341;2;9;12;13;23;4;8;3;3;2;9;8;9;7;4;6;5;33;10;8;4;4;8;6;6;6;210;0;0;14.400.025.180.396.300
29970495;M;4;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;26;VISA;P;Internacional;22959648;3;1;8;3;1;6;4;5;3;4;7;3;5;5;8;8;6;5;6;6;8;1;3;4;4;2;116;0;0;15.062.152.893.199.700
4432207;M;4;Alto;22050000;Pregrado;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;40860118;2;4;4;5;4;4;5;6;3;3;3;3;5;3;4;6;19;0;1;2;2;8;0;0;0;0;94;4;0;22.417.601.184.196.500
34869800;M;5;Alto;22050000;Especializacion;CASADO;ANTIOQUIA;45;MASTER;P;Nacional;53466796;3;5;1;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;21;0;22.860.258.796.070.800
41132387;F;4;Alto;21900000;Maestria;UNION LIBRE;BOGOTA D.C.;39;VISA;P;Nacional;18552395;2;1;3;1;3;5;4;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;14;0;0.828821972
13366668;F;6;Alto;21900000;Pregrado;CASADO;BOGOTA D.C.;31;VISA;I;Nacional;16166145;2;1;3;12;4;8;19;2;2;9;2;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;70;10;0;11.410.911.408.275.700
35082019;M;5;Alto;21900000;Maestria;SOLTERO;BOGOTA D.C.;27;AMEX;I;Nacional;19132204;2;2;3;6;4;6;7;8;7;11;11;16;18;4;7;7;12;19;15;2;0;0;0;0;0;0;165;6;0;13.665.140.025.497.400
30942884;F;6;Alto;21600000;Maestria;CASADO;BOGOTA D.C.;48;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;11.442.804.785.667.400
31872899;F;6;Alto;21600000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;11136178;3;10;10;16;9;14;11;5;8;10;10;5;6;5;4;3;2;6;2;3;8;6;1;0;3;2;159;0;0;0.592587403
14127471;F;6;Alto;21600000;Especializacion;CASADO;ANTIOQUIA;36;VISA;P;Internacional;12629386;3;2;8;2;1;1;1;1;4;3;2;5;1;2;2;1;1;7;6;11;5;2;5;5;4;11;93;0;0;0.776457975
47043214;M;6;Alto;21300000;Especializacion;CASADO;VALLE DEL CAUCA;60;MASTER;I;Nacional;18916694;3;1;3;1;0;5;8;6;8;0;4;1;8;9;30;4;21;0;2;16;15;12;3;14;16;32;219;0;0;1.103.362.321.828.450
15457147;F;4;Alto;21300000;Maestria;CASADO;BOGOTA D.C.;39;AMEX;I;Nacional;7925980;2;6;7;10;15;12;17;6;10;32;28;10;8;27;12;6;3;9;9;14;3;8;3;12;9;0;276;1;0;0.806725761
16291585;M;5;Alto;21300000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;9112374;3;2;11;8;7;28;46;12;14;13;4;7;8;34;12;14;34;18;21;15;17;39;18;49;20;46;497;0;0;19.558.528.850.403.900
25037319;M;4;Alto;21000000;Especializacion;VIUDO;ANTIOQUIA;77;MASTER;P;Nacional;10906068;3;13;5;17;6;20;14;14;6;11;11;10;22;22;15;6;9;0;0;12;0;0;0;0;0;0;213;6;0;23.174.371.361.607.200
7559677;F;6;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;70;VISA;P;Nacional;6882786;5;15;8;3;2;0;1;3;3;2;2;0;4;2;3;1;1;12;5;4;5;6;5;3;11;3;104;0;0;18.676.946.147.235.200
24666614;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;70;VISA;P;Nacional;18923553;3;2;10;7;1;4;3;5;7;12;17;20;19;52;24;42;34;53;27;27;30;39;36;31;21;22;545;0;0;2.464.635.953.816.850
7445992;F;4;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;70;AMEX;I;Nacional;33917180;2;4;9;6;4;4;15;17;5;12;6;2;3;1;2;1;1;1;1;11;7;2;1;4;10;4;133;0;0;2.098.079.832.701.260
42825876;M;4;Alto;21000000;Especializacion;CASADO;BOGOTA D.C.;69;VISA;I;Nacional;17084852;2;5;4;4;4;6;0;0;0;0;6;2;1;1;0;2;1;2;3;0;0;2;2;3;1;2;51;0;0;1.799.273.432.518.200
26698344;F;5;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;8374302;3;4;4;3;2;6;1;5;3;2;7;3;3;4;5;10;2;2;2;3;1;1;1;1;3;2;80;0;0;17.985.464.394.424.300
29715494;M;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;69;AMEX;I;Nacional;42913411;3;9;14;2;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;7;2;0;0;0;39;3;0;24.259.613.491.710.900
32099148;M;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;7309263;3;2;1;2;1;1;3;0;0;0;0;0;0;2;0;0;0;0;3;1;0;1;0;1;0;5;23;0;0;18.176.067.662.907.200
35969639;M;5;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;1866601;3;3;2;3;0;0;0;2;0;0;2;1;0;1;7;2;0;0;0;4;0;4;1;1;64;0;97;1;0;18.309.699.899.913.500
42769676;M;6;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;9449923;2;3;3;5;3;0;3;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;4;0;0;25;2;0;17.897.473.772.715.700
34235427;M;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;11496146;3;2;2;3;2;7;2;2;1;1;2;2;9;2;1;4;5;2;1;6;1;1;1;1;4;1;65;0;0;1.716.841.006.846.980
11901834;F;6;Alto;21000000;Pregrado;SOLTERO;BOGOTA D.C.;67;AMEX;I;Nacional;3411964;2;1;3;3;3;0;1;2;2;0;1;0;2;2;1;1;0;1;0;3;0;0;0;0;1;0;27;1;0;18.127.077.147.432.700
35897676;F;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;66;MASTER;I;Nacional;24227355;3;20;21;34;12;7;10;11;12;12;13;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;14;0;1.585.605.929.296.450
33061545;F;6;Alto;21000000;Especializacion;CASADO;BOGOTA D.C.;65;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;18.178.978.296.330.400
15141929;F;4;Alto;21000000;Especializacion;SOLTERO;VALLE DEL CAUCA;65;MASTER;P;Nacional;5001285;3;2;16;24;19;12;9;0;2;0;0;0;0;0;0;0;1;0;0;12;0;0;0;0;0;0;97;6;0;15.643.508.229.053.400
12184140;M;4;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;65;AMEX;I;Nacional;9651826;2;3;2;5;17;15;17;11;8;15;33;51;32;49;53;30;31;8;17;12;11;0;0;0;1;0;421;1;0;18.500.482.410.604.500
6237913;F;4;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Internacional;21907753;3;5;1;1;0;1;0;0;0;0;1;0;1;0;0;2;1;0;2;1;4;0;15;0;0;0;35;3;0;15.977.105.523.867.800
24838844;M;6;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;64;VISA;P;Nacional;863623;2;15;17;18;21;15;6;7;2;5;5;0;3;5;0;1;6;1;2;2;3;0;2;1;5;3;145;0;0;1.576.927.860.945.660
4364465;M;5;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;63;VISA;I;Nacional;28581804;2;1;3;2;4;2;0;1;4;1;1;0;0;0;2;3;1;0;2;3;4;1;2;0;1;0;38;1;0;1.612.613.442.627.500
35938786;F;6;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;61;AMEX;I;Nacional;889864;2;22;21;17;17;36;11;19;13;24;26;18;17;12;27;18;8;1;0;0;0;0;0;0;0;0;307;8;0;15.338.012.812.600.400
8902180;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;61;VISA;P;Nacional;28065743;3;23;17;14;7;3;2;8;16;14;10;6;0;0;2;5;10;10;23;22;6;4;0;0;0;0;202;4;0;13.606.920.525.609.800
32970740;M;4;Alto;21000000;Maestria;CASADO;VALLE DEL CAUCA;60;AMEX;I;Nacional;86414;2;14;10;13;14;21;4;8;10;13;22;42;11;12;4;0;0;0;0;26;10;4;27;24;4;19;312;0;0;15.172.427.359.693.700
47082652;M;5;Alto;21000000;Maestria;CASADO;VALLE DEL CAUCA;60;AMEX;I;Nacional;14084378;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;20;4;0;1.250.613.366.469.090
7251637;M;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;60;MASTER;P;Nacional;18770230;3;4;8;9;12;6;3;4;4;0;14;5;19;9;7;16;15;14;18;5;3;10;6;2;2;9;204;0;0;10.901.372.146.994.900
4085524;M;5;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;59;MASTER;I;Nacional;1148087;3;1;8;8;9;8;10;10;8;6;6;4;12;3;3;2;0;0;0;0;0;0;0;0;0;0;98;10;0;13.002.347.995.683.700
20342117;M;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;59;MASTER;P;Nacional;3977992;3;1;3;1;1;2;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;15;0;1.347.912.550.397.500
22310530;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;59;VISA;P;Internacional;25755413;3;8;4;1;1;5;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;16;0;13.345.609.109.250.800
37311326;F;4;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;59;AMEX;I;Nacional;28233137;2;1;2;3;0;1;2;0;1;0;3;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;24;11;0;14.093.092.266.100.900
18703482;M;5;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;58;AMEX;I;Nacional;5193431;2;34;32;29;51;55;36;33;27;32;57;46;1;0;1;0;0;0;0;0;0;0;0;0;0;0;434;11;0;16.181.061.963.491.400
19446911;F;6;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;58;AMEX;I;Nacional;13276900;3;6;5;8;5;13;18;4;1;1;1;3;5;4;0;4;2;1;3;15;20;12;25;20;21;28;225;0;0;0.953613156
700075;F;6;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;58;AMEX;I;Nacional;15419798;2;6;1;2;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;19;0;11.215.225.069.819.800
33893373;F;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;58;VISA;P;Internacional;4178921;3;43;28;33;38;43;38;84;48;41;17;25;25;22;13;0;2;1;0;0;0;0;0;0;0;0;501;8;0;18.741.662.900.696.600
25422094;F;4;Alto;21000000;Especializacion;SOLTERO;BOGOTA D.C.;58;VISA;I;Nacional;7040753;2;1;6;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;1;35;0;0;1.177.030.306.485.580
7965191;M;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;58;VISA;P;Nacional;10732650;3;4;5;2;4;7;2;6;7;11;2;4;7;3;0;2;0;0;0;1;0;0;0;0;0;1;68;0;0;10.436.835.746.479.600
2456290;F;5;Alto;21000000;Especializacion;VIUDO;VALLE DEL CAUCA;58;MASTER;P;Nacional;23701480;3;1;3;2;2;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;12.574.078.808.609.200
44293198;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;58;VISA;P;Internacional;28976190;3;1;2;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;1.419.787.698.309.950
12044231;M;6;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;57;AMEX;I;Nacional;6703768;2;2;3;6;0;0;0;1;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;0;11.704.758.715.201.000
7175779;F;5;Alto;21000000;Maestria;CASADO;VALLE DEL CAUCA;57;AMEX;I;Nacional;47606774;2;3;9;4;3;3;2;6;3;7;8;6;1;0;4;4;9;1;7;1;1;0;0;2;4;0;88;1;0;20.844.698.822.609.000
38979998;F;4;Alto;21000000;Pregrado;SOLTERO;BOGOTA D.C.;56;AMEX;I;Nacional;14091563;2;2;4;7;2;3;7;7;4;2;3;7;13;16;9;11;4;6;7;3;4;6;14;16;16;5;178;0;0;0.769759482
24767758;F;4;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;56;VISA;P;Internacional;24100614;3;1;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;21;0;1.171.033.685.246.930
40630236;F;4;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;55;AMEX;I;Nacional;15909464;2;3;24;26;22;22;42;35;86;13;17;19;40;37;11;5;3;3;2;4;2;3;3;2;0;0;424;2;0;1.344.727.011.142.300
3700871;M;4;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;55;AMEX;I;Nacional;35908133;2;13;11;14;5;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;19;0;14.612.314.658.467.900
29431781;F;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;54;VISA;P;Nacional;5619837;3;9;43;29;59;46;28;14;26;13;9;6;17;1;0;0;0;0;0;0;0;0;0;0;0;0;300;12;0;1.025.017.043.158.000
47220889;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;54;MASTER;P;Nacional;16402389;3;4;3;4;9;21;8;40;2;0;0;0;0;0;0;0;0;0;0;30;15;14;12;11;25;10;208;0;0;0.65045318
27297010;M;5;Alto;21000000;Especializacion;DIVORCIADO;ANTIOQUIA;54;VISA;P;Nacional;29748019;3;3;13;9;7;6;29;16;5;5;10;3;8;7;11;21;4;5;7;6;4;7;2;0;0;0;188;3;0;10.467.431.869.346.500
32506334;M;4;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;53;VISA;P;Internacional;22670126;3;14;7;9;8;3;3;7;7;2;5;1;2;5;8;19;17;12;2;10;10;2;4;11;16;14;198;0;0;0.710296494
7692143;M;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;53;VISA;P;Internacional;31291076;3;11;22;18;11;22;17;23;30;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;157;7;0;10.801.808.810.262.800
6755236;M;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;52;MASTER;P;Nacional;5175581;3;3;3;2;1;2;3;3;2;7;0;0;0;1;1;0;1;3;4;1;1;3;0;2;1;0;44;1;0;0.915300549
39824041;M;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;52;VISA;P;Internacional;5266049;3;12;1;3;0;0;3;2;6;2;2;1;0;1;0;8;7;1;5;1;3;0;5;7;0;0;70;2;0;0.848360413
34445240;F;4;Alto;21000000;Maestria;CASADO;VALLE DEL CAUCA;52;AMEX;I;Nacional;15794914;2;2;3;13;2;1;1;2;1;1;1;1;2;1;3;1;1;2;2;2;3;2;5;0;0;0;52;3;0;0.704854594
41195113;F;5;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;52;AMEX;I;Nacional;36922463;2;7;6;3;7;6;10;8;11;5;11;6;10;9;10;11;4;6;1;4;6;2;4;8;11;5;171;0;0;1.337.741.499.373.610
10783336;M;4;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;52;AMEX;I;Nacional;47248016;2;17;12;9;13;16;17;10;4;3;20;7;2;6;7;11;7;11;14;4;11;9;11;8;8;18;255;0;0;19.329.673.792.612.900
17733234;M;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;5763127;3;4;5;2;4;2;2;7;0;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;34;10;0;0.887707568
8637534;M;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;14166180;3;18;8;6;17;4;6;14;13;9;9;10;4;4;1;1;3;1;3;3;1;1;1;4;6;3;150;0;0;0.412271822
48650567;M;6;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;51;VISA;I;Nacional;15879098;2;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;0;0.834828342
38215933;F;5;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;16265044;3;16;18;6;3;12;24;12;14;2;7;17;24;34;38;47;72;69;53;56;59;11;6;9;1;0;610;1;0;2.030.197.280.062.040
21001082;F;5;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;32913207;2;13;18;36;15;12;3;5;6;3;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;18;146;0;0;1.103.842.258.077.430
42083345;F;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;51;MASTER;P;Nacional;6805912;3;7;9;15;13;13;7;11;28;14;29;21;29;25;17;20;12;27;10;20;26;18;25;26;15;27;464;0;0;14.837.404.927.307.800
27454293;M;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;50;VISA;P;Internacional;13972809;3;1;2;1;1;0;5;1;0;1;3;0;1;1;0;2;2;2;3;0;0;0;0;0;0;0;26;7;0;0.715773635
31052899;F;6;Alto;21000000;Especializacion;CASADO;SANTANDER;50;VISA;P;Internacional;15966750;3;5;2;8;1;1;0;2;4;3;15;12;14;80;26;55;36;52;44;14;25;31;49;19;19;6;523;0;0;1.633.002.033.961.170
34037850;M;5;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;49;AMEX;I;Nacional;14986198;2;1;3;1;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;0;0.742077937
21431943;M;4;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;49;VISA;P;Nacional;1766005;2;4;7;9;13;11;9;11;4;15;9;11;12;13;6;12;7;6;1;8;0;0;0;0;0;0;168;6;0;0.805601317
41145214;M;5;Alto;21000000;Especializacion;SOLTERO;VALLE DEL CAUCA;49;MASTER;I;Nacional;5939658;3;4;1;4;4;7;17;7;0;9;5;9;4;3;5;4;12;5;6;9;12;2;0;3;6;9;147;0;0;0.588422694
