Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx
46985851;F;5;Alto;25500000;Especializacion;CASADO;BOGOTA D.C.;69;VISA;I;Nacional;14941019;2;5;3;15;7;8;15;5;11;11;23;12;10;3;4;0;0;0;0;0;0;0;0;0;0;0;132
15796061;F;6;Alto;24000000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;3275934;3;2;11;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
47946250;M;5;Alto;24000000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;9434463;2;31;19;27;43;34;42;53;56;6;0;7;7;5;27;11;1;0;0;0;1;28;3;0;0;0;401
42825876;M;4;Alto;21000000;Especializacion;CASADO;BOGOTA D.C.;69;VISA;I;Nacional;17084852;2;5;4;4;4;6;0;0;0;0;6;2;1;1;0;2;1;2;3;0;0;2;2;3;1;2;51
26698344;F;5;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;8374302;3;4;4;3;2;6;1;5;3;2;7;3;3;4;5;10;2;2;2;3;1;1;1;1;3;2;80
29715494;M;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;69;AMEX;I;Nacional;42913411;3;9;14;2;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;7;2;0;0;0;39
38800243;F;4;Alto;19500000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;6948999;3;4;1;7;1;3;0;0;0;0;2;2;5;4;3;3;0;2;5;2;5;2;3;3;2;2;61
118314;F;5;Alto;18000000;Especializacion;CASADO;VALLE DEL CAUCA;69;AMEX;I;Nacional;12824;3;1;1;2;2;3;4;6;2;0;3;3;4;4;8;3;2;0;3;2;3;3;0;0;0;0;59
13915843;F;6;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;69;VISA;P;Nacional;13629668;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
7655866;M;4;Alto;18000000;Pregrado;CASADO;BOGOTA D.C.;69;VISA;I;Nacional;32126471;2;1;29;12;12;14;24;15;17;5;8;20;6;8;14;14;8;12;15;12;29;12;23;17;4;6;337
34175006;F;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;69;VISA;P;Internacional;36361487;3;10;32;35;77;14;13;12;12;9;5;1;6;0;1;0;23;2;0;2;0;0;0;0;2;0;256
8360448;F;6;Alto;16500000;Maestria;CASADO;BOGOTA D.C.;69;VISA;P;Nacional;29616322;2;4;5;7;0;2;8;0;3;6;13;26;8;0;0;0;0;0;0;2;0;0;0;0;0;0;84
4243663;F;5;Alto;16500000;Pregrado;CASADO;BOGOTA D.C.;69;VISA;I;Nacional;36269834;2;2;7;7;6;14;4;3;4;5;3;1;1;6;15;12;12;25;10;10;23;13;0;0;0;0;183
6746569;F;4;Alto;15000000;Especializacion;CASADO;ANTIOQUIA;69;VISA;P;Internacional;10609516;3;6;4;3;5;14;6;18;9;6;16;13;9;7;8;7;4;18;12;13;12;6;9;3;3;3;214
7316075;F;6;Alto;15000000;Pregrado;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;2124548;2;3;3;3;4;2;1;0;1;0;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;26
6854504;M;6;Alto;15000000;Especializacion;SOLTERO;VALLE DEL CAUCA;69;MASTER;P;Nacional;6169782;3;9;4;3;4;3;0;5;0;1;4;8;2;0;4;2;2;0;0;4;8;0;8;1;11;2;85
42820126;F;5;Alto;13500000;Pregrado;CASADO;BOGOTA D.C.;69;AMEX;I;Nacional;31694654;2;6;4;8;13;12;11;2;17;2;14;4;1;9;0;0;1;0;0;0;0;0;0;0;0;0;104
40626198;F;6;Alto;12000000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;P;Nacional;5878665;2;2;5;7;2;15;4;1;3;6;2;6;2;3;8;2;0;0;0;0;0;0;0;0;0;0;68
270417;M;5;Alto;12000000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;I;Nacional;9480924;2;3;2;6;6;5;3;7;3;11;3;4;3;4;4;5;3;3;6;3;3;5;6;2;5;4;109
6720345;M;4;Alto;10500000;Pregrado;CASADO;BOGOTA D.C.;69;MASTER;I;Nacional;6726148;2;3;3;4;0;1;4;2;5;7;5;3;2;9;6;5;1;5;6;1;1;1;5;1;9;27;116
3756337;F;6;Alto;10500000;Maestria;CASADO;VALLE DEL CAUCA;69;AMEX;I;Nacional;18344319;2;7;5;5;2;2;1;1;1;4;1;4;12;22;3;1;0;7;1;0;0;0;0;0;0;3;82
41840681;F;5;Alto;10500000;Especializacion;CASADO;VALLE DEL CAUCA;69;MASTER;I;Nacional;35872676;3;6;17;20;10;11;4;4;11;24;10;6;2;13;4;5;10;6;3;6;4;10;6;11;8;13;224
7925570;F;4;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;69;VISA;P;Internacional;8691938;3;11;10;23;7;3;14;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;70
28122863;F;4;Alto;9000000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;4731661;2;2;3;2;1;1;2;1;10;7;3;14;1;5;2;12;2;3;2;4;4;13;6;10;6;2;118
27671284;F;4;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;5656559;2;7;2;3;0;4;1;0;1;0;1;1;1;2;0;0;1;0;1;2;1;0;2;0;1;0;31
17722773;M;6;Alto;9000000;Pregrado;CASADO;BOGOTA D.C.;69;AMEX;I;Nacional;22720755;2;15;4;9;7;8;15;15;7;18;9;17;11;15;30;13;13;19;17;16;18;16;17;22;16;23;370
25657193;M;4;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;1744706;3;2;1;1;4;3;2;0;3;0;1;1;27;0;0;0;0;4;0;0;0;0;0;2;7;0;58
14899326;M;6;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;69;MASTER;P;Nacional;2306528;3;3;2;1;1;0;8;6;2;0;0;0;3;2;0;2;0;1;2;7;4;3;3;1;2;2;55
46020028;F;4;Alto;7500000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;I;Nacional;3816721;2;11;17;19;7;8;5;7;5;12;16;13;23;7;5;2;12;9;17;11;7;6;6;7;5;17;254
17345216;F;6;Alto;6300000;Maestria;CASADO;BOGOTA D.C.;69;AMEX;I;Nacional;3419406;2;1;18;18;16;14;27;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114
16288649;M;4;Alto;6000000;Especializacion;SOLTERO;CALDAS;69;VISA;P;Internacional;3949078;3;2;4;5;2;2;4;0;1;1;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;26
17362264;F;4;Alto;6000000;Especializacion;SOLTERO;VALLE DEL CAUCA;69;AMEX;I;Nacional;5663024;3;26;24;16;24;17;33;16;24;6;21;17;10;13;20;17;18;50;10;22;35;20;19;25;8;0;491
7296642;F;6;Alto;6000000;Especializacion;SOLTERO;VALLE DEL CAUCA;69;MASTER;P;Nacional;10470902;3;7;5;1;6;16;9;1;9;0;8;2;7;9;4;0;5;2;0;2;7;14;13;0;0;0;127
31939968;M;6;Alto;5400000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;2875398;3;1;7;5;10;14;10;4;0;2;2;8;13;2;7;31;0;2;3;0;11;9;18;8;4;2;173
17299538;F;6;Alto;5400000;Especializacion;SOLTERO;BOGOTA D.C.;69;VISA;P;Nacional;4522255;2;1;13;18;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48
34045558;M;4;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;2097364;3;2;4;3;4;1;3;1;0;1;5;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;42
4772589;M;5;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;2152586;2;12;20;28;16;17;37;25;42;16;30;7;7;15;15;16;8;24;5;10;3;14;4;4;24;7;406
23501582;M;6;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Nacional;2459874;3;4;4;16;3;7;3;14;7;0;9;7;3;2;12;2;14;34;17;1;0;0;0;0;0;0;159
38871962;F;6;Alto;4500000;Especializacion;SOLTERO;VALLE DEL CAUCA;69;MASTER;P;Nacional;7827067;3;2;26;23;30;16;5;25;30;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164
44526808;M;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Nacional;1783626;3;14;23;11;12;8;13;16;11;15;14;11;15;7;2;9;3;3;13;17;28;13;16;11;10;9;304
43499952;F;4;Alto;3600000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;4823555;2;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;11
42473952;F;4;Alto;3600000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;I;Nacional;5330860;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
21190503;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;6427236;3;1;6;1;4;3;3;3;1;5;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
15521280;M;4;Medio;3000000;Tecnologo;CASADO;ANTIOQUIA;69;MASTER;P;Internacional;1139706;3;8;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
34671794;M;4;Medio;3000000;tecnico;SOLTERO;ANTIOQUIA;69;VISA;P;Internacional;10025916;3;33;44;40;37;83;46;34;48;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;371
22058934;M;4;Medio;3000000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;P;Nacional;12027118;2;7;3;9;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25
6317666;F;4;Medio;3000000;tecnico;CASADO;ANTIOQUIA;69;VISA;P;Nacional;25145021;3;11;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
7986338;M;6;Alto;39000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;22090563;3;11;39;19;20;17;10;21;6;13;22;39;34;18;20;24;15;49;24;34;20;7;2;2;3;0;469
6967373;F;4;Alto;39000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;17032322;3;5;1;3;3;1;0;3;3;0;1;1;6;3;2;2;3;3;5;3;0;9;10;5;8;10;90
36091093;M;4;Alto;36000000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;1907170;2;23;39;10;18;21;21;9;3;9;7;31;3;34;46;41;20;10;18;18;23;12;28;22;3;2;471
36106652;F;6;Alto;34500000;Especializacion;CASADO;BOGOTA D.C.;68;VISA;I;Nacional;21320896;2;3;3;7;2;2;2;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;27
34953223;F;6;Alto;33000000;Especializacion;CASADO;BOGOTA D.C.;68;VISA;P;Nacional;7932774;2;2;1;1;0;2;1;1;0;0;1;4;2;1;2;1;1;2;1;1;1;1;2;1;2;0;31
10949204;F;4;Alto;33000000;Maestria;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;19108368;2;4;1;1;1;2;9;2;19;2;2;7;5;6;12;15;3;7;11;12;7;2;3;0;0;0;133
7190400;M;6;Alto;30000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;3763831;3;2;7;1;1;5;4;1;2;0;3;6;11;0;1;2;4;9;0;13;2;0;2;3;2;6;87
2183160;F;4;Alto;28500000;Maestria;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;2111918;2;2;2;1;1;2;2;0;0;0;0;0;6;26;2;2;0;0;1;0;0;0;0;0;0;0;47
15954221;F;6;Alto;25500000;Maestria;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;6623873;2;1;5;2;7;5;7;2;1;3;3;5;4;4;0;0;4;0;0;0;0;0;1;4;2;0;60
9646343;F;6;Alto;24000000;Maestria;CASADO;BOGOTA D.C.;68;VISA;P;Nacional;10429918;2;29;1;1;12;25;3;2;0;0;2;5;3;2;8;2;3;2;3;0;0;0;0;1;0;1;105
32833502;F;6;Alto;22500000;Especializacion;SOLTERO;BOGOTA D.C.;68;VISA;P;Nacional;4543635;2;23;2;69;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96
20705175;M;6;Alto;22500000;Especializacion;SOLTERO;VALLE DEL CAUCA;68;MASTER;I;Nacional;5179746;3;9;11;3;9;6;4;9;9;11;9;13;6;6;7;9;6;4;9;6;5;12;8;9;5;11;196
21086524;F;5;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;22303316;3;3;7;3;1;0;0;3;5;1;0;6;0;1;2;5;2;3;1;2;4;0;1;1;6;2;59
4432207;M;4;Alto;22050000;Pregrado;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;40860118;2;4;4;5;4;4;5;6;3;3;3;3;5;3;4;6;19;0;1;2;2;8;0;0;0;0;94
32099148;M;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;7309263;3;2;1;2;1;1;3;0;0;0;0;0;0;2;0;0;0;0;3;1;0;1;0;1;0;5;23
35969639;M;5;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;1866601;3;3;2;3;0;0;0;2;0;0;2;1;0;1;7;2;0;0;0;4;0;4;1;1;64;0;97
42769676;M;6;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;9449923;2;3;3;5;3;0;3;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;4;0;0;25
34235427;M;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;11496146;3;2;2;3;2;7;2;2;1;1;2;2;9;2;1;4;5;2;1;6;1;1;1;1;4;1;65
10901467;F;6;Alto;19500000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;6000961;2;5;4;3;10;17;11;15;13;13;36;15;23;14;16;5;0;0;0;0;0;0;0;0;0;0;200
17957321;M;4;Alto;16500000;Especializacion;SOLTERO;CUNDINAMARCA;68;VISA;P;Internacional;4485642;3;1;2;3;3;2;3;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
33532925;F;6;Alto;15000000;Pregrado;CASADO;BOGOTA D.C.;68;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41685947;F;5;Alto;15000000;Especializacion;SOLTERO;VALLE DEL CAUCA;68;AMEX;I;Nacional;13059126;3;8;4;6;5;6;2;2;5;1;1;5;11;6;12;9;2;6;1;2;0;0;0;0;0;0;94
3387508;F;6;Alto;15000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;28288175;3;26;9;3;6;11;21;18;23;17;24;16;22;2;9;1;0;0;0;0;0;0;0;0;0;0;208
22231103;M;4;Alto;15000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;41039988;3;8;8;12;18;15;13;4;9;7;9;6;2;1;10;1;3;11;12;12;8;3;6;6;4;5;193
24630724;M;4;Alto;15000000;Pregrado;CASADO;BOGOTA D.C.;68;MASTER;I;Nacional;43814536;2;1;4;4;5;11;8;5;11;1;7;4;5;5;2;1;0;0;0;0;0;0;0;0;0;0;74
8944371;F;4;Alto;13500000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;1871086;3;7;21;15;14;18;9;28;6;12;3;10;8;9;9;4;10;17;8;0;0;0;1;1;0;2;212
25452295;M;6;Alto;13500000;Maestria;CASADO;VALLE DEL CAUCA;68;AMEX;I;Nacional;1190419;2;1;1;3;0;2;2;1;0;2;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;16
35102859;M;4;Alto;13500000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;2378394;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20904832;F;6;Alto;13500000;Especializacion;SOLTERO;BOGOTA D.C.;68;VISA;P;Nacional;5527140;2;4;2;4;0;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;26
4539387;M;6;Alto;12000000;Maestria;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;9552840;2;5;4;6;27;18;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
7313139;M;5;Alto;12000000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;3087934;2;20;11;16;16;26;12;19;11;4;14;14;19;12;14;15;14;29;16;17;26;11;24;19;18;17;414
33510045;F;6;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;3956810;3;2;18;29;17;21;2;0;0;0;12;16;21;21;16;0;0;0;0;0;0;24;3;0;0;0;202
15892107;M;6;Alto;12000000;Especializacion;VIUDO;ANTIOQUIA;68;VISA;P;Internacional;17342353;3;1;70;47;67;57;44;27;59;46;33;5;3;4;0;4;3;0;0;0;0;0;0;0;0;0;470
44208572;F;6;Alto;12000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;18479593;3;4;5;15;7;17;1;1;1;2;5;3;16;10;10;15;2;5;18;11;12;25;7;3;2;3;200
5964314;F;5;Alto;10500000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;3386547;3;14;8;19;10;15;20;7;1;2;4;11;4;7;11;6;3;2;4;3;1;1;5;3;4;2;167
3480944;F;6;Alto;10500000;Especializacion;SOLTERO;VALLE DEL CAUCA;68;MASTER;P;Nacional;4142572;3;30;22;21;30;16;9;17;23;37;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221
36670795;M;4;Alto;9900000;Pregrado;CASADO;BOGOTA D.C.;68;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24253861;F;5;Alto;9000000;Especializacion;DIVORCIADO;ANTIOQUIA;68;VISA;P;Nacional;8198811;3;3;1;1;4;1;2;2;2;4;2;1;3;3;4;1;2;2;2;6;2;7;2;4;3;4;68
15274395;M;6;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;1688855;2;1;5;5;3;1;1;1;0;3;7;4;9;1;2;0;6;0;10;1;0;0;0;3;0;1;64
8703196;M;5;Alto;9000000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;3202182;2;12;8;6;3;4;7;7;10;6;3;11;9;3;12;11;8;3;5;3;6;9;9;15;0;6;176
44012585;F;6;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;68;AMEX;P;Internacional;4953983;3;5;13;20;3;1;4;13;3;6;5;5;22;4;4;0;0;0;0;0;0;2;0;0;0;0;110
41708684;F;4;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;5100671;3;6;2;6;8;7;9;8;7;3;7;4;8;1;3;6;4;14;9;5;9;4;4;3;3;4;144
4445217;M;5;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;68;VISA;P;Nacional;6320624;2;2;1;2;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1;1;3;49
36758990;M;6;Alto;8700000;Pregrado;CASADO;BOGOTA D.C.;68;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45863275;F;4;Alto;8700000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;4456526;3;1;5;3;3;4;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
7456392;M;4;Alto;7800000;Pregrado;SOLTERO;BOGOTA D.C.;68;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44392548;M;4;Alto;7500000;Especializacion;CASADO;VALLE DEL CAUCA;68;MASTER;P;Nacional;3725085;3;2;9;4;8;5;6;11;20;15;33;31;34;36;41;31;18;12;43;14;20;14;27;28;41;32;535
39459637;M;4;Alto;7500000;Pregrado;CASADO;BOGOTA D.C.;68;AMEX;I;Nacional;15583255;2;1;4;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
41617797;M;5;Alto;7500000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;81969;3;1;2;2;4;1;1;2;2;1;1;2;1;1;1;1;2;6;7;2;1;1;3;2;1;2;50
2355819;F;4;Alto;7200000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;29256539;3;3;9;3;0;4;2;0;4;1;0;3;2;1;1;1;2;4;2;8;2;1;2;0;0;1;56
3881013;M;5;Alto;6000000;Pregrado;CASADO;BOGOTA D.C.;68;VISA;I;Nacional;7537202;2;9;17;7;5;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
3507168;F;4;Alto;5400000;Especializacion;CASADO;SANTANDER;68;VISA;P;Internacional;1094241;3;4;9;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
17749180;F;4;Alto;5400000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;3604161;3;7;2;6;11;11;3;12;4;2;3;8;7;5;6;3;11;0;0;1;1;0;0;0;0;0;103
38887378;F;4;Alto;5100000;Pregrado;CASADO;BOGOTA D.C.;68;VISA;I;Nacional;12511582;2;1;56;58;26;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151
8965314;M;4;Alto;4500000;Especializacion;CASADO;VALLE DEL CAUCA;68;MASTER;P;Nacional;3616306;3;1;5;6;7;6;8;0;1;3;3;1;1;0;1;4;7;12;8;0;0;0;0;0;0;0;74
4304982;F;6;Alto;4500000;Especializacion;CASADO;VALLE DEL CAUCA;68;MASTER;I;Nacional;8725408;3;3;1;7;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
323212;M;6;Alto;4500000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;266594;3;7;10;7;1;0;3;0;0;0;13;4;19;8;5;0;0;0;0;0;0;0;0;0;0;0;77
42199844;F;5;Alto;4500000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Nacional;1160932;3;17;14;13;19;7;12;12;25;3;2;0;1;3;1;38;14;50;52;28;22;30;12;14;17;15;421
31146722;F;4;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;5282628;2;1;1;1;1;0;1;2;0;0;1;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;15
25564369;F;6;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;5404001;2;2;5;9;6;4;8;20;2;9;15;5;15;7;7;4;13;2;5;0;2;7;1;0;0;0;148
16514938;F;6;Alto;4200000;Maestria;SOLTERO;BOGOTA D.C.;68;AMEX;I;Nacional;4262637;2;3;1;10;16;6;5;9;11;20;22;6;8;26;16;14;5;7;11;4;2;6;1;0;0;0;209
21149250;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;4462515;3;2;3;8;6;7;6;1;3;11;4;10;9;19;20;19;21;33;32;26;9;10;11;21;16;5;312
43355271;F;5;Alto;3600000;Especializacion;SOLTERO;BOGOTA D.C.;68;VISA;I;Nacional;6358714;2;4;1;1;1;0;1;3;3;2;3;10;1;2;1;4;1;1;1;3;1;2;1;5;4;3;59
37277068;F;6;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;68;VISA;P;Nacional;6761396;3;5;11;4;2;7;11;20;12;7;7;7;6;3;2;1;4;1;2;4;0;3;0;0;12;1;132
1056975;F;4;Medio;3000000;Pregrado;SOLTERO;BOGOTA D.C.;68;VISA;I;Nacional;133361;2;8;6;10;18;5;5;17;9;12;13;17;11;4;7;11;5;12;5;22;15;12;8;8;5;1;246
24786743;M;4;Medio;3000000;Tecnologo;SOLTERO;ANTIOQUIA;68;VISA;P;Internacional;3034502;3;3;4;4;4;5;3;0;4;4;1;2;32;8;3;7;3;7;7;5;2;9;2;16;31;11;177
23087952;M;3;Emergente;900000;Tecnico;CASADO;ANTIOQUIA;68;MASTER;P;Nacional;1150334;3;4;26;9;22;15;13;19;12;23;27;26;16;3;5;16;8;8;0;1;0;0;1;0;0;0;254
7770367;M;4;Alto;55500000;Especializacion;SOLTERO;ANTIOQUIA;67;VISA;P;Internacional;2403160;3;2;6;5;4;9;8;8;0;0;3;12;6;10;16;2;0;0;0;0;0;0;0;0;0;0;91
27007465;F;5;Alto;54000000;Pregrado;CASADO;BOGOTA D.C.;67;VISA;I;Nacional;13993237;2;2;2;2;1;1;4;0;1;2;1;1;4;1;1;2;0;0;1;1;2;0;3;2;3;3;40
768755;F;5;Alto;36000000;Maestria;CASADO;BOGOTA D.C.;67;AMEX;I;Nacional;18423405;2;5;3;2;5;4;1;6;2;4;5;1;3;6;3;4;5;5;6;1;3;3;2;2;3;4;88
910275;F;6;Alto;34500000;Especializacion;CASADO;BOGOTA D.C.;67;VISA;I;Nacional;15531474;2;9;21;18;21;22;22;27;11;18;18;10;24;16;11;15;20;17;17;13;8;15;13;11;10;6;393
8576562;M;5;Alto;30000000;Pregrado;CASADO;BOGOTA D.C.;67;AMEX;I;Nacional;16811940;2;6;7;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
46106143;F;6;Alto;30000000;Maestria;SOLTERO;BOGOTA D.C.;67;AMEX;I;Nacional;1480492;2;3;4;4;6;4;2;4;2;0;4;22;2;0;0;0;0;1;0;2;5;11;22;29;9;21;157
5724016;F;5;Alto;30000000;Especializacion;SOLTERO;ANTIOQUIA;67;VISA;P;Nacional;3607430;3;1;22;4;7;2;2;2;10;2;4;4;4;20;15;14;8;10;31;65;32;19;69;35;37;9;428
46061220;F;6;Alto;30000000;Especializacion;CASADO;VALLE DEL CAUCA;67;MASTER;P;Nacional;15305939;3;8;3;10;1;4;11;6;1;4;3;10;0;0;1;0;0;0;1;0;0;0;0;0;0;0;63
35077390;F;6;Alto;30000000;Especializacion;CASADO;ANTIOQUIA;67;VISA;P;Internacional;20219082;3;6;20;25;17;19;28;12;10;26;31;17;15;23;18;22;14;19;31;20;22;26;19;28;18;19;505
48879548;M;6;Alto;28500000;Pregrado;CASADO;BOGOTA D.C.;67;VISA;P;Nacional;1165690;2;12;21;6;10;11;44;0;5;5;1;4;4;5;3;2;7;19;10;20;13;16;14;28;23;30;313
